7.500000000	0	0.69000	0.82122	-0.13122	0.76665
7.650000000	0	0.69000	0.82122	-0.13122	0.76665
7.800000000	0	0.69000	0.82122	-0.13122	0.76665
7.950000000	0	0.69000	0.82122	-0.13122	0.76665
8.100000000	0	0.69000	0.82122	-0.13122	0.76665
8.250000000	0	0.69000	0.82122	-0.13122	0.76665
8.400000000	0	0.69000	0.82122	-0.13122	0.76665
8.550000000	0	0.69000	0.82122	-0.13122	0.76665
8.700000000	0	0.69000	0.82122	-0.13122	0.76665
8.850000000	0	0.69000	0.82122	-0.13122	0.76665
9.000000000	0	0.69000	0.82122	-0.13122	0.76665
9.150000000	0	0.69000	0.82122	-0.13122	0.76665
9.300000000	0	0.69000	0.82122	-0.13122	0.76665
9.450000000	0	0.69000	0.82122	-0.13122	0.76665
9.600000000	0	0.69000	0.82122	-0.13122	0.76665
9.750000000	0	0.69000	0.82122	-0.13122	0.76665
9.900000000	0	0.73000	0.82122	-0.09122	0.76665
10.050000000	0	0.73000	0.82122	-0.09122	0.76665
10.200000000	0	0.73000	0.82122	-0.09122	0.76665
10.350000000	0	0.73000	0.82122	-0.09122	0.76665
10.500000000	0	0.73000	0.82122	-0.09122	0.76665
10.650000000	0	0.73000	0.82122	-0.09122	0.76665
10.800000000	0	0.69000	0.82122	-0.13122	0.76665
10.950000000	0	0.69000	0.82122	-0.13122	0.76665
11.100000000	0	0.69000	0.82122	-0.13122	0.76665
11.250000000	0	0.69000	0.82122	-0.13122	0.76665
11.400000000	0	0.69000	0.82122	-0.13122	0.76665
11.550000000	0	0.69000	0.82122	-0.13122	0.76665
11.700000000	0	0.69000	0.82122	-0.13122	0.76665
11.850000000	0	0.69000	0.82122	-0.13122	0.76665
12.000000000	0	0.69000	0.82122	-0.13122	0.76665
12.150000000	0	0.69000	0.82122	-0.13122	0.76665
12.300000000	0	0.69000	0.82122	-0.13122	0.76665
12.450000000	0	0.69000	0.82122	-0.13122	0.76665
12.600000000	0	0.69000	0.82122	-0.13122	0.76665
12.750000000	0	0.69000	0.82122	-0.13122	0.76665
12.900000000	0	0.69000	0.82122	-0.13122	0.76665
13.050000000	0	0.69000	0.82122	-0.13122	0.76665
13.200000000	0	0.69000	0.82122	-0.13122	0.76665
13.350000000	0	0.69000	0.82122	-0.13122	0.76665
13.500000000	0	0.69000	0.82122	-0.13122	0.76665
13.650000000	0	0.69000	0.82122	-0.13122	0.76665
13.800000000	0	0.69000	0.82122	-0.13122	0.76665
13.950000000	0	0.69000	0.82122	-0.13122	0.76665
14.100000000	0	0.69000	0.82122	-0.13122	0.76665
14.250000000	0	0.69000	0.82122	-0.13122	0.76665
14.400000000	0	0.69000	0.82122	-0.13122	0.76665
14.550000000	0	0.69000	0.82122	-0.13122	0.76665
14.700000000	0	0.69000	0.82122	-0.13122	0.76665
14.850000000	0	0.69000	0.82122	-0.13122	0.76665
15.000000000	0	0.69000	0.82122	-0.13122	0.76665
15.150000000	0	0.69000	0.82122	-0.13122	0.76665
15.300000000	0	0.69000	0.82122	-0.13122	0.76665
15.450000000	0	0.69000	0.82122	-0.13122	0.76665
15.600000000	0	0.69000	0.82122	-0.13122	0.76665
15.750000000	0	0.69000	0.82122	-0.13122	0.76665
15.900000000	0	0.69000	0.82122	-0.13122	0.76665
16.050000000	0	0.69000	0.82122	-0.13122	0.76665
16.200000000	0	0.69000	0.82122	-0.13122	0.76665
16.350000000	0	0.69000	0.82122	-0.13122	0.76665
16.500000000	0	0.69000	0.82122	-0.13122	0.76665
16.650000000	0	0.69000	0.82122	-0.13122	0.76665
16.800000000	0	0.69000	0.82122	-0.13122	0.76665
16.950000000	0	0.69000	0.82122	-0.13122	0.76665
17.100000000	0	0.69000	0.82122	-0.13122	0.76665
17.250000000	0	0.69000	0.82122	-0.13122	0.76665
17.400000000	0	0.69000	0.82122	-0.13122	0.76665
17.550000000	0	0.69000	0.82122	-0.13122	0.76665
17.700000000	0	0.69000	0.82122	-0.13122	0.76665
17.850000000	0	0.69000	0.82122	-0.13122	0.76665
18.000000000	0	0.69000	0.82122	-0.13122	0.76665
18.150000000	0	0.69000	0.82122	-0.13122	0.76665
18.300000000	0	0.69000	0.82122	-0.13122	0.76665
18.450000000	0	0.69000	0.82122	-0.13122	0.76665
18.600000000	0	0.69000	0.82122	-0.13122	0.76665
18.750000000	0	0.69000	0.82122	-0.13122	0.76665
18.900000000	0	0.69000	0.82122	-0.13122	0.76665
19.050000000	0	0.69000	0.82122	-0.13122	0.76665
19.200000000	0	0.69000	0.82122	-0.13122	0.76665
19.350000000	0	0.69000	0.82122	-0.13122	0.76665
19.500000000	0	0.69000	0.82122	-0.13122	0.76665
19.650000000	0	0.69000	0.82122	-0.13122	0.76665
19.800000000	0	0.69000	0.82122	-0.13122	0.76665
19.950000000	0	0.69000	0.82122	-0.13122	0.76665
20.100000000	0	0.69000	0.82122	-0.13122	0.76665
20.250000000	0	0.69000	0.82122	-0.13122	0.76665
20.400000000	0	0.69000	0.82122	-0.13122	0.76665
20.550000000	0	0.69000	0.82122	-0.13122	0.76665
20.700000000	0	0.69000	0.82122	-0.13122	0.76665
20.850000000	0	0.71000	0.82122	-0.11122	0.76665
21.000000000	0	0.71000	0.82122	-0.11122	0.76665
21.150000000	0	0.71000	0.82122	-0.11122	0.76665
21.300000000	0	0.71000	0.82122	-0.11122	0.76665
21.450000000	0	0.71000	0.82122	-0.11122	0.76665
21.600000000	0	0.71000	0.82122	-0.11122	0.76665
21.750000000	0	0.71000	0.82122	-0.11122	0.76665
21.900000000	0	0.71000	0.82122	-0.11122	0.76665
22.050000000	0	0.71000	0.82122	-0.11122	0.76665
22.200000000	0	0.71000	0.82122	-0.11122	0.76665
22.350000000	0	0.71000	0.82122	-0.11122	0.76665
22.500000000	0	0.71000	0.82122	-0.11122	0.76665
22.650000000	0	0.71000	0.82122	-0.11122	0.76665
22.800000000	0	0.71000	0.82122	-0.11122	0.76665
22.950000000	0	0.71000	0.82122	-0.11122	0.76665
23.100000000	0	0.71000	0.82122	-0.11122	0.76665
23.250000000	0	0.71000	0.82122	-0.11122	0.76665
23.400000000	0	0.71000	0.82122	-0.11122	0.76665
23.550000000	0	0.71000	0.82122	-0.11122	0.76665
23.700000000	0	0.71000	0.82122	-0.11122	0.76665
23.850000000	0	0.71000	0.82122	-0.11122	0.76665
24.000000000	0	0.71000	0.82122	-0.11122	0.76665
24.150000000	0	0.71000	0.82122	-0.11122	0.76665
24.300000000	0	0.71000	0.82122	-0.11122	0.76665
24.450000000	0	0.71000	0.82122	-0.11122	0.76665
24.600000000	0	0.71000	0.82122	-0.11122	0.76665
24.750000000	0	0.71000	0.82122	-0.11122	0.76665
24.900000000	0	0.71000	0.82122	-0.11122	0.76665
25.050000000	0	0.71000	0.82122	-0.11122	0.76665
25.200000000	0	0.69000	0.82122	-0.13122	0.76665
25.350000000	0	0.69000	0.82122	-0.13122	0.76665
25.500000000	0	0.69000	0.82122	-0.13122	0.76665
25.650000000	0	0.69000	0.82122	-0.13122	0.76665
25.800000000	0	0.71000	0.82122	-0.11122	0.76665
25.950000000	0	0.71000	0.82122	-0.11122	0.76665
26.100000000	0	0.69000	0.82122	-0.13122	0.76665
26.250000000	0	0.69000	0.82122	-0.13122	0.76665
26.400000000	0	0.69000	0.82122	-0.13122	0.76665
26.550000000	0	0.69000	0.82122	-0.13122	0.76665
26.700000000	0	0.69000	0.82122	-0.13122	0.76665
26.850000000	0	0.69000	0.82122	-0.13122	0.76665
27.000000000	0	0.69000	0.82122	-0.13122	0.76665
27.150000000	0	0.69000	0.82122	-0.13122	0.76665
27.300000000	0	0.69000	0.82122	-0.13122	0.76665
27.450000000	0	0.69000	0.82122	-0.13122	0.76665
27.600000000	0	0.69000	0.82122	-0.13122	0.76665
27.750000000	0	0.69000	0.82122	-0.13122	0.76665
27.900000000	0	0.69000	0.82122	-0.13122	0.76665
28.050000000	0	0.69000	0.82122	-0.13122	0.76665
28.200000000	0	0.69000	0.82122	-0.13122	0.76665
28.350000000	0	0.69000	0.82122	-0.13122	0.76665
28.500000000	0	0.69000	0.82122	-0.13122	0.76665
28.650000000	0	0.69000	0.82122	-0.13122	0.76665
28.800000000	0	0.69000	0.82122	-0.13122	0.76665
28.950000000	0	0.69000	0.82122	-0.13122	0.76665
29.100000000	0	0.71000	0.82122	-0.11122	0.76665
29.250000000	0	0.71000	0.82122	-0.11122	0.76665
29.400000000	0	0.69000	0.82122	-0.13122	0.76665
29.550000000	0	0.69000	0.82122	-0.13122	0.76665
29.700000000	0	0.69000	0.82122	-0.13122	0.76665
29.850000000	0	0.69000	0.82122	-0.13122	0.76665
30.000000000	0	0.69000	0.82122	-0.13122	0.76665
30.150000000	0	0.69000	0.82122	-0.13122	0.76665
30.300000000	0	0.69000	0.82122	-0.13122	0.76665
30.450000000	0	0.69000	0.82122	-0.13122	0.76665
30.600000000	0	0.69000	0.82122	-0.13122	0.76665
30.750000000	0	0.69000	0.82122	-0.13122	0.76665
30.900000000	0	0.69000	0.82122	-0.13122	0.76665
31.050000000	0	0.69000	0.82122	-0.13122	0.76665
31.200000000	0	0.69000	0.82122	-0.13122	0.76665
31.350000000	0	0.69000	0.82122	-0.13122	0.76665
31.500000000	0	0.69000	0.82122	-0.13122	0.76665
31.650000000	0	0.69000	0.82122	-0.13122	0.76665
31.800000000	0	0.69000	0.82122	-0.13122	0.76665
31.950000000	0	0.69000	0.82122	-0.13122	0.76665
32.100000000	0	0.69000	0.82122	-0.13122	0.76665
32.250000000	0	0.69000	0.82122	-0.13122	0.76665
32.400000000	0	0.69000	0.82122	-0.13122	0.76665
32.550000000	0	0.69000	0.82122	-0.13122	0.76665
